cell_lat,cell_lon,camera_count,incident_count,police_count
12.9495,77.58,1.0,7.5,0.0
12.9495,77.583,1.0,5.138888888888888,0.0
12.9495,77.5845,0.0,4.375,0.0
12.9495,77.586,1.0,6.25,0.0
12.9495,77.589,6.0,5.0,0.0
12.9495,77.5935,3.0,7.5,0.0
12.9495,77.6055,1.0,10.0,0.0
12.9495,77.6205,3.0,9.166666666666666,0.0
12.951,77.5365,1.0,5.0,0.0
12.951,77.5665,2.0,7.5,0.0
12.951,77.568,3.0,5.0,0.0
12.951,77.5695,1.0,5.0,0.0
12.951,77.58,0.0,0.0,0.0
12.951,77.583,3.0,4.791666666666667,0.0
12.951,77.5845,0.0,5.0,0.0
12.951,77.595,3.0,4.166666666666667,0.0
12.951,77.622,1.0,5.0,0.0
12.9525,77.5155,1.0,0.0,0.0
12.9525,77.5725,1.0,7.5,0.0
12.9525,77.577,1.0,2.5,0.0
12.9525,77.583,0.0,7.5,0.0
12.9525,77.5845,0.0,5.625,0.0
12.9525,77.595,2.0,5.0,0.0
12.9525,77.6055,4.0,1.875,0.0
12.9525,77.6205,3.0,1.6666666666666665,0.0
12.954,77.5275,2.0,7.5,0.0
12.954,77.5695,0.0,3.75,1.0
12.954,77.5785,1.0,5.0,0.0
12.954,77.5845,3.0,5.3125,0.0
12.954,77.586,1.0,2.5,0.0
12.954,77.5905,4.0,3.125,0.0
12.954,77.592,2.0,3.75,0.0
12.954,77.5935,1.0,2.5,0.0
12.9555,77.5365,1.0,2.5,0.0
12.9555,77.58,2.0,8.75,0.0
12.9555,77.592,2.0,6.25,0.0
12.9555,77.6055,2.0,6.25,0.0
12.9555,77.6145,3.0,7.5,0.0
12.957,77.529,1.0,2.5,0.0
12.957,77.535,1.0,7.5,0.0
12.957,77.565,1.0,0.0,0.0
12.957,77.568,5.0,6.5,0.0
12.957,77.5695,2.0,3.75,0.0
12.957,77.586,2.0,0.0,0.0
12.957,77.6055,3.0,5.0,0.0
12.957,77.6205,2.0,7.5,0.0
12.9585,77.529,0.0,2.5,1.0
12.9585,77.5335,1.0,10.0,0.0
12.9585,77.568,1.0,5.0,0.0
12.9585,77.5695,2.0,6.25,0.0
12.9585,77.583,1.0,10.0,0.0
12.9585,77.5935,3.0,0.0,0.0
12.9585,77.604,4.0,3.75,0.0
12.9585,77.6055,2.0,2.5,0.0
12.9585,77.6115,1.0,7.5,0.0
12.9585,77.63550000000001,1.0,0.0,0.0
12.96,77.517,2.0,7.5,0.0
12.96,77.532,2.0,1.25,0.0
12.96,77.5335,1.0,0.0,0.0
12.96,77.565,0.0,10.0,1.0
12.96,77.568,3.0,5.833333333333334,0.0
12.96,77.5845,2.0,2.5,0.0
12.96,77.5875,1.0,5.0,0.0
12.96,77.5935,2.0,1.25,0.0
12.96,77.5965,1.0,10.0,0.0
12.96,77.601,2.0,0.0,0.0
12.96,77.6025,2.0,6.25,0.0
12.96,77.649,3.0,2.5,0.0
12.961500000000001,77.5845,4.0,5.625,0.0
12.961500000000001,77.589,1.0,5.0,0.0
12.961500000000001,77.601,0.0,8.333333333333334,0.0
12.961500000000001,77.6025,1.0,3.333333333333333,0.0
12.961500000000001,77.6145,2.0,10.0,0.0
12.961500000000001,77.63550000000001,2.0,5.0,0.0
12.963000000000001,77.5335,1.0,10.0,0.0
12.963000000000001,77.5815,2.0,6.25,0.0
12.963000000000001,77.583,2.0,10.0,0.0
12.963000000000001,77.5845,5.0,4.0,0.0
12.963000000000001,77.589,2.0,3.75,0.0
12.963000000000001,77.592,0.0,2.5,1.0
12.963000000000001,77.601,4.0,6.607142857142857,0.0
12.963000000000001,77.6025,0.0,4.919354838709678,0.0
12.963000000000001,77.619,1.0,0.0,0.0
12.963000000000001,77.637,1.0,10.0,0.0
12.964500000000001,77.535,1.0,0.0,0.0
12.964500000000001,77.5545,0.0,0.0,1.0
12.964500000000001,77.5755,0.0,0.0,1.0
12.964500000000001,77.5845,4.0,3.125,0.0
12.964500000000001,77.586,1.0,0.0,0.0
12.964500000000001,77.5935,1.0,5.0,0.0
12.964500000000001,77.5965,3.0,6.25,0.0
12.964500000000001,77.598,0.0,3.125,0.0
12.964500000000001,77.5995,0.0,4.642857142857143,0.0
12.964500000000001,77.601,3.0,5.454545454545454,0.0
12.964500000000001,77.6025,0.0,2.1875,0.0
12.964500000000001,77.604,1.0,6.25,0.0
12.964500000000001,77.6055,4.0,1.875,0.0
12.964500000000001,77.607,1.0,2.5,0.0
12.964500000000001,77.61,1.0,10.0,0.0
12.964500000000001,77.6115,2.0,1.25,0.0
12.964500000000001,77.613,2.0,7.5,0.0
12.966000000000001,77.535,1.0,5.0,0.0
12.966000000000001,77.586,2.0,3.75,0.0
12.966000000000001,77.5875,6.0,4.6875,0.0
12.966000000000001,77.592,1.0,0.0,0.0
12.966000000000001,77.595,1.0,10.0,0.0
12.966000000000001,77.598,1.0,2.5,0.0
12.966000000000001,77.601,2.0,5.5,0.0
12.966000000000001,77.607,2.0,7.5,0.0
12.966000000000001,77.6085,1.0,5.0,0.0
12.966000000000001,77.61,1.0,2.5,0.0
12.966000000000001,77.613,3.0,0.8333333333333333,0.0
12.966000000000001,77.6145,5.0,6.0,0.0
12.966000000000001,77.6175,3.0,2.5,0.0
12.966000000000001,77.6205,1.0,0.0,0.0
12.966000000000001,77.63550000000001,1.0,0.0,0.0
12.967500000000001,77.5695,0.0,5.0,1.0
12.967500000000001,77.5785,0.0,0.0,1.0
12.967500000000001,77.5875,3.0,3.2142857142857144,0.0
12.967500000000001,77.589,6.0,4.166666666666667,0.0
12.967500000000001,77.5905,1.0,10.0,0.0
12.967500000000001,77.592,1.0,0.0,0.0
12.967500000000001,77.595,2.0,10.0,0.0
12.967500000000001,77.5995,5.0,5.0,0.0
12.967500000000001,77.601,2.0,7.5,0.0
12.967500000000001,77.6055,1.0,7.5,0.0
12.967500000000001,77.6115,3.0,4.375,0.0
12.967500000000001,77.6145,4.0,3.75,0.0
12.967500000000001,77.6205,3.0,5.833333333333334,0.0
12.967500000000001,77.63550000000001,1.0,0.0,0.0
12.967500000000001,77.637,1.0,5.0,0.0
12.969,77.5755,2.0,3.75,0.0
12.969,77.5875,0.0,5.0,1.0
12.969,77.589,3.0,5.0,0.0
12.969,77.595,1.0,7.5,0.0
12.969,77.6025,1.0,0.0,0.0
12.969,77.6055,1.0,10.0,0.0
12.969,77.6145,2.0,8.75,0.0
12.969,77.6175,0.0,0.0,1.0
12.969,77.64750000000001,1.0,5.0,0.0
12.969,77.649,1.0,4.772727272727273,0.0
12.9705,77.5365,0.0,4.5,0.0
12.9705,77.538,0.0,5.0,1.0
12.9705,77.574,0.0,10.0,1.0
12.9705,77.583,2.0,2.5,0.0
12.9705,77.589,1.0,10.0,0.0
12.9705,77.5905,1.0,2.5,0.0
12.9705,77.592,3.0,4.375,0.0
12.9705,77.595,1.0,5.0,0.0
12.9705,77.5965,6.0,4.583333333333333,0.0
12.9705,77.598,3.0,4.166666666666667,0.0
12.9705,77.604,3.0,2.5,0.0
12.9705,77.6055,4.0,7.5,0.0
12.9705,77.607,1.0,2.5,0.0
12.9705,77.61,3.0,5.833333333333334,0.0
12.9705,77.619,0.0,0.0,0.0
12.9705,77.634,2.0,5.0,0.0
12.9705,77.63550000000001,1.0,5.0,0.0
12.9705,77.637,0.0,4.444444444444445,0.0
12.9705,77.63850000000001,3.0,5.3125,0.0
12.9705,77.64,2.0,4.375,0.0
12.9705,77.64150000000001,0.0,7.5,0.0
12.9705,77.643,0.0,6.25,0.0
12.9705,77.64450000000001,0.0,6.666666666666666,0.0
12.9705,77.646,0.0,8.75,0.0
12.9705,77.64750000000001,0.0,5.0,0.0
12.9705,77.649,0.0,4.166666666666667,0.0
12.9705,77.65050000000001,0.0,0.0,0.0
12.972,77.5125,1.0,10.0,0.0
12.972,77.5335,0.0,5.0,0.0
12.972,77.535,0.0,7.5,0.0
12.972,77.5365,2.0,6.375,0.0
12.972,77.538,0.0,7.5,1.0
12.972,77.5815,1.0,2.5,0.0
12.972,77.5875,2.0,4.166666666666667,0.0
12.972,77.5905,1.0,0.0,0.0
12.972,77.592,1.0,5.0,0.0
12.972,77.5935,2.0,7.5,0.0
12.972,77.601,2.0,2.5,0.0
12.972,77.604,2.0,6.25,0.0
12.972,77.607,9.0,5.5,0.0
12.972,77.619,5.0,5.0,0.0
12.972,77.6205,1.0,5.0,0.0
12.972,77.63550000000001,1.0,1.6666666666666665,0.0
12.972,77.643,2.0,7.5,0.0
12.972,77.64450000000001,3.0,5.833333333333334,0.0
12.9735,77.5365,0.0,5.0,0.0
12.9735,77.538,2.0,8.75,0.0
12.9735,77.541,0.0,10.0,1.0
12.9735,77.5815,2.0,2.5,0.0
12.9735,77.5875,0.0,3.333333333333333,0.0
12.9735,77.589,2.0,2.5,0.0
12.9735,77.5905,1.0,2.5,0.0
12.9735,77.5935,1.0,10.0,0.0
12.9735,77.598,2.0,8.75,0.0
12.9735,77.5995,1.0,5.0,0.0
12.9735,77.6025,2.0,7.5,0.0
12.9735,77.6055,1.0,2.5,0.0
12.9735,77.6115,2.0,7.5,0.0
12.9735,77.6145,3.0,6.666666666666666,0.0
12.9735,77.616,1.0,10.0,0.0
12.9735,77.6175,1.0,7.5,0.0
12.9735,77.6205,4.0,5.625,0.0
12.9735,77.63550000000001,0.0,7.5,0.0
12.9735,77.64150000000001,0.0,5.0,0.0
12.9735,77.643,0.0,4.375,0.0
12.9735,77.64450000000001,0.0,1.7857142857142858,0.0
12.9735,77.646,0.0,4.583333333333333,0.0
12.9735,77.64750000000001,9.0,3.75,0.0
12.975,77.538,0.0,6.25,0.0
12.975,77.544,1.0,10.0,0.0
12.975,77.5515,0.0,2.5,1.0
12.975,77.571,2.0,6.25,0.0
12.975,77.5755,3.0,5.0,1.0
12.975,77.5905,2.0,6.25,0.0
12.975,77.592,2.0,5.0,0.0
12.975,77.5935,9.0,4.722222222222222,0.0
12.975,77.595,1.0,2.5,0.0
12.975,77.5965,0.0,2.5,0.0
12.975,77.6025,5.0,3.4375,0.0
12.975,77.604,1.0,10.0,0.0
12.975,77.6055,6.0,5.0,0.0
12.975,77.607,7.0,5.357142857142857,0.0
12.975,77.6085,7.0,3.5714285714285716,0.0
12.975,77.61,1.0,0.0,0.0
12.975,77.6115,4.0,5.0,0.0
12.975,77.6145,3.0,4.166666666666667,0.0
12.975,77.6205,5.0,3.0,0.0
12.975,77.622,0.0,2.5,0.0
12.975,77.625,3.0,5.833333333333334,0.0
12.975,77.63550000000001,1.0,7.5,0.0
12.975,77.643,0.0,0.0,0.0
12.975,77.646,1.0,0.0,0.0
12.9765,77.571,4.0,5.0,0.0
12.9765,77.58,3.0,5.0,0.0
12.9765,77.5875,4.0,2.5,0.0
12.9765,77.5905,2.0,3.75,0.0
12.9765,77.592,2.0,5.0,0.0
12.9765,77.5935,2.0,4.75,0.0
12.9765,77.595,4.0,5.833333333333334,0.0
12.9765,77.5965,1.0,4.583333333333333,0.0
12.9765,77.598,2.0,6.25,2.0
12.9765,77.5995,1.0,5.0,0.0
12.9765,77.601,2.0,5.0,0.0
12.9765,77.6025,8.0,5.0,0.0
12.9765,77.604,4.0,5.5,0.0
12.9765,77.6055,3.0,3.333333333333333,0.0
12.9765,77.6145,3.0,5.0,0.0
12.9765,77.6205,1.0,2.5,0.0
12.9765,77.628,3.0,6.666666666666666,0.0
12.9765,77.631,1.0,7.5,0.0
12.9765,77.64,1.0,0.0,0.0
12.978,77.5695,6.0,7.083333333333334,0.0
12.978,77.571,6.0,4.583333333333333,0.0
12.978,77.574,2.0,0.0,0.0
12.978,77.5815,2.0,8.75,0.0
12.978,77.5845,3.0,7.5,0.0
12.978,77.589,0.0,0.0,1.0
12.978,77.5905,3.0,3.5,0.0
12.978,77.5935,1.0,3.4090909090909087,0.0
12.978,77.5995,1.0,4.166666666666667,0.0
12.978,77.6085,2.0,5.0,0.0
12.978,77.628,1.0,5.0,0.0
12.978,77.63250000000001,3.0,2.8125,0.0
12.978,77.634,0.0,5.166666666666667,0.0
12.978,77.63550000000001,0.0,4.84375,0.0
12.978,77.637,6.0,4.821428571428571,0.0
12.978,77.63850000000001,6.0,4.785714285714286,0.0
12.978,77.64,1.0,5.7317073170731705,1.0
12.978,77.64150000000001,4.0,8.5,0.0
12.978,77.643,4.0,5.625,0.0
12.978,77.64450000000001,3.0,4.166666666666667,0.0
12.978,77.646,22.0,5.227272727272727,0.0
12.9795,77.5695,1.0,5.0,0.0
12.9795,77.571,3.0,5.833333333333334,0.0
12.9795,77.5755,1.0,2.5,0.0
12.9795,77.5815,4.0,5.0,0.0
12.9795,77.5845,3.0,7.5,0.0
12.9795,77.5935,0.0,2.5,0.0
12.9795,77.595,1.0,3.888888888888889,0.0
12.9795,77.5965,2.0,6.25,0.0
12.9795,77.598,2.0,8.75,0.0
12.9795,77.5995,0.0,10.0,0.0
12.9795,77.601,0.0,10.0,0.0
12.9795,77.6025,4.0,6.25,0.0
12.9795,77.607,2.0,2.5,0.0
12.9795,77.6145,1.0,5.0,0.0
12.9795,77.634,0.0,4.3478260869565215,0.0
12.9795,77.63550000000001,0.0,4.8809523809523805,0.0
12.9795,77.637,3.0,3.8970588235294117,0.0
12.9795,77.63850000000001,0.0,5.104166666666666,0.0
12.9795,77.64,1.0,4.56896551724138,0.0
12.9795,77.64150000000001,0.0,4.772727272727273,0.0
12.9795,77.643,0.0,3.333333333333333,0.0
12.9795,77.64450000000001,0.0,5.0,0.0
12.9795,77.646,3.0,5.555555555555555,0.0
12.981,77.571,4.0,4.375,0.0
12.981,77.5725,5.0,3.5,0.0
12.981,77.5755,1.0,10.0,0.0
12.981,77.586,1.0,0.0,0.0
12.981,77.5965,5.0,6.5,0.0
12.981,77.598,6.0,5.0,0.0
12.981,77.601,1.0,5.0,0.0
12.981,77.6085,1.0,10.0,0.0
12.981,77.61,2.0,5.0,0.0
12.981,77.6115,2.0,5.0,0.0
12.981,77.616,2.0,8.75,0.0
12.981,77.6235,1.0,7.5,0.0
12.981,77.631,1.0,5.0,0.0
12.981,77.634,1.0,3.75,0.0
12.981,77.63550000000001,0.0,4.423076923076923,0.0
12.981,77.637,0.0,5.6818181818181825,0.0
12.981,77.63850000000001,0.0,5.0,0.0
12.981,77.64,0.0,5.113636363636363,0.0
12.981,77.64150000000001,0.0,6.25,0.0
12.981,77.646,0.0,3.125,0.0
12.981,77.64750000000001,1.0,5.15625,0.0
12.981,77.649,0.0,5.78125,0.0
12.9825,77.538,2.0,7.5,0.0
12.9825,77.5605,2.0,7.5,0.0
12.9825,77.565,2.0,7.5,0.0
12.9825,77.5665,5.0,4.0,0.0
12.9825,77.568,2.0,3.75,0.0
12.9825,77.586,1.0,7.5,0.0
12.9825,77.592,5.0,4.5,0.0
12.9825,77.5935,1.0,10.0,0.0
12.9825,77.595,9.0,4.75,0.0
12.9825,77.5965,4.0,6.25,0.0
12.9825,77.5995,3.0,5.833333333333334,0.0
12.9825,77.6025,3.0,8.333333333333334,0.0
12.9825,77.607,2.0,8.333333333333334,1.0
12.9825,77.6085,1.0,2.5,0.0
12.9825,77.61,1.0,2.5,0.0
12.9825,77.6115,1.0,0.0,0.0
12.9825,77.613,2.0,3.75,0.0
12.9825,77.6235,1.0,5.0,0.0
12.9825,77.625,3.0,5.0,0.0
12.9825,77.63550000000001,0.0,10.0,0.0
12.9825,77.637,4.0,5.75,0.0
12.9825,77.63850000000001,0.0,5.178571428571429,1.0
12.9825,77.64,0.0,4.230769230769231,0.0
12.9825,77.64150000000001,0.0,7.5,0.0
12.9825,77.64750000000001,0.0,5.0,0.0
12.9825,77.649,0.0,6.5625,0.0
12.984,77.5485,2.0,3.75,0.0
12.984,77.55,3.0,5.833333333333334,0.0
12.984,77.5545,1.0,2.5,0.0
12.984,77.5575,2.0,3.333333333333333,0.0
12.984,77.5785,1.0,10.0,0.0
12.984,77.5815,3.0,4.166666666666667,0.0
12.984,77.583,1.0,7.5,0.0
12.984,77.586,0.0,5.0,0.0
12.984,77.5875,9.0,7.5,0.0
12.984,77.589,2.0,4.166666666666667,0.0
12.984,77.5905,1.0,7.5,0.0
12.984,77.592,2.0,5.0,0.0
12.984,77.5935,2.0,1.25,0.0
12.984,77.595,2.0,7.5,0.0
12.984,77.5965,3.0,4.166666666666667,0.0
12.984,77.6055,1.0,5.0,0.0
12.984,77.607,1.0,0.0,0.0
12.984,77.6085,1.0,7.5,0.0
12.984,77.61,2.0,5.0,0.0
12.984,77.6115,3.0,2.5,0.0
